rok,kraj_nuts_kod,kraj_nazev,pohlavi,vekova_kategorie,alzheimerova_nemoc,pocet_pacientu
2013,CZ032,Plzeňský kraj,Z,60–69,true,106
2013,CZ032,Plzeňský kraj,M,60–69,true,66
2013,CZ032,Plzeňský kraj,Z,60–69,false,61
2013,CZ032,Plzeňský kraj,M,60–69,false,89
2013,CZ041,Karlovarský kraj,Z,60–69,false,38
2013,CZ041,Karlovarský kraj,M,60–69,false,58
2013,CZ041,Karlovarský kraj,Z,60–69,true,63
2013,CZ041,Karlovarský kraj,M,60–69,true,51
2013,CZ042,Ústecký kraj,Z,60–69,false,141
2013,CZ042,Ústecký kraj,Z,60–69,true,237
2013,CZ042,Ústecký kraj,M,60–69,false,209
2013,CZ042,Ústecký kraj,M,60–69,true,225
2013,CZ051,Liberecký kraj,M,60–69,false,95
2013,CZ051,Liberecký kraj,M,60–69,true,78
2013,CZ051,Liberecký kraj,Z,60–69,false,78
2013,CZ051,Liberecký kraj,Z,60–69,true,69
2013,CZ052,Královéhradecký kraj,M,60–69,false,127
2013,CZ052,Královéhradecký kraj,M,60–69,true,112
2013,CZ052,Královéhradecký kraj,Z,60–69,true,132
2013,CZ052,Královéhradecký kraj,Z,60–69,false,79
2013,CZ053,Pardubický kraj,M,60–69,false,109
2013,CZ053,Pardubický kraj,Z,60–69,false,73
2013,CZ053,Pardubický kraj,M,60–69,true,118
2013,CZ053,Pardubický kraj,Z,60–69,true,149
2013,CZ063,Vysočina,Z,60–69,true,117
2013,CZ063,Vysočina,M,60–69,false,95
2013,CZ063,Vysočina,M,60–69,true,84
2013,CZ063,Vysočina,Z,60–69,false,73
2013,CZ064,Jihomoravský kraj,M,60–69,false,227
2013,CZ064,Jihomoravský kraj,Z,60–69,false,192
2013,CZ064,Jihomoravský kraj,Z,60–69,true,290
2013,CZ064,Jihomoravský kraj,M,60–69,true,235
2013,CZ071,Olomoucký kraj,Z,60–69,false,99
2013,CZ071,Olomoucký kraj,M,60–69,false,133
2013,CZ071,Olomoucký kraj,Z,60–69,true,146
2013,CZ071,Olomoucký kraj,M,60–69,true,129
2013,CZ072,Zlínský kraj,Z,60–69,false,81
2013,CZ072,Zlínský kraj,Z,60–69,true,138
2013,CZ072,Zlínský kraj,M,60–69,false,144
2013,CZ072,Zlínský kraj,M,60–69,true,111
2013,CZ080,Moravskoslezský kraj,Z,60–69,false,294
2013,CZ080,Moravskoslezský kraj,M,60–69,true,197
2013,CZ080,Moravskoslezský kraj,Z,60–69,true,232
2013,CZ080,Moravskoslezský kraj,M,60–69,false,405
2013,CZ999,Neznámý,Z,60–69,true,51
2013,CZ999,Neznámý,M,60–69,false,101
2013,CZ999,Neznámý,M,60–69,true,69
2013,CZ999,Neznámý,Z,60–69,false,73
2013,CZ010,Hl. m. Praha,Z,70–79,false,463
2013,CZ010,Hl. m. Praha,Z,70–79,true,868
2013,CZ010,Hl. m. Praha,M,70–79,false,338
2013,CZ010,Hl. m. Praha,M,70–79,true,592
2013,CZ020,Středočeský kraj,M,70–79,false,389
2013,CZ020,Středočeský kraj,Z,70–79,false,477
2013,CZ020,Středočeský kraj,M,70–79,true,488
2013,CZ020,Středočeský kraj,Z,70–79,true,941
2013,CZ031,Jihočeský kraj,Z,70–79,false,239
2013,CZ031,Jihočeský kraj,Z,70–79,true,480
2013,CZ031,Jihočeský kraj,M,70–79,false,170
2013,CZ031,Jihočeský kraj,M,70–79,true,250
2013,CZ032,Plzeňský kraj,M,70–79,true,201
2013,CZ032,Plzeňský kraj,Z,70–79,true,375
2013,CZ032,Plzeňský kraj,Z,70–79,false,175
2013,CZ032,Plzeňský kraj,M,70–79,false,132
2013,CZ041,Karlovarský kraj,Z,70–79,true,241
2013,CZ041,Karlovarský kraj,Z,70–79,false,96
2013,CZ041,Karlovarský kraj,M,70–79,false,85
2013,CZ041,Karlovarský kraj,M,70–79,true,125
2013,CZ042,Ústecký kraj,Z,70–79,true,673
2013,CZ042,Ústecký kraj,M,70–79,false,266
2013,CZ042,Ústecký kraj,Z,70–79,false,321
2013,CZ042,Ústecký kraj,M,70–79,true,345
2013,CZ051,Liberecký kraj,M,70–79,true,140
2013,CZ051,Liberecký kraj,Z,70–79,false,175
2013,CZ051,Liberecký kraj,M,70–79,false,153
2013,CZ051,Liberecký kraj,Z,70–79,true,253
2013,CZ052,Královéhradecký kraj,M,70–79,false,164
2013,CZ052,Královéhradecký kraj,Z,70–79,true,390
2013,CZ052,Královéhradecký kraj,M,70–79,true,213
2013,CZ052,Královéhradecký kraj,Z,70–79,false,233
2013,CZ053,Pardubický kraj,M,70–79,false,151
2013,CZ053,Pardubický kraj,M,70–79,true,298
2013,CZ053,Pardubický kraj,Z,70–79,false,239
2013,CZ053,Pardubický kraj,Z,70–79,true,501
2013,CZ063,Vysočina,Z,70–79,false,226
2013,CZ063,Vysočina,Z,70–79,true,455
2013,CZ063,Vysočina,M,70–79,false,168
2013,CZ063,Vysočina,M,70–79,true,241
2013,CZ064,Jihomoravský kraj,M,70–79,true,552
2013,CZ064,Jihomoravský kraj,Z,70–79,true,956
2013,CZ064,Jihomoravský kraj,M,70–79,false,401
2013,CZ064,Jihomoravský kraj,Z,70–79,false,527
2013,CZ071,Olomoucký kraj,Z,70–79,false,310
2013,CZ071,Olomoucký kraj,M,70–79,false,194
2013,CZ071,Olomoucký kraj,M,70–79,true,242
2013,CZ071,Olomoucký kraj,Z,70–79,true,484
2013,CZ072,Zlínský kraj,Z,70–79,false,287
2013,CZ072,Zlínský kraj,Z,70–79,true,536
2013,CZ072,Zlínský kraj,M,70–79,false,251
2013,CZ072,Zlínský kraj,M,70–79,true,284
2013,CZ080,Moravskoslezský kraj,M,70–79,false,623
2013,CZ080,Moravskoslezský kraj,M,70–79,true,435
2013,CZ080,Moravskoslezský kraj,Z,70–79,false,792
2013,CZ080,Moravskoslezský kraj,Z,70–79,true,783
2013,CZ999,Neznámý,M,70–79,false,187
2013,CZ999,Neznámý,M,70–79,true,213
2013,CZ999,Neznámý,Z,70–79,false,212
2013,CZ999,Neznámý,Z,70–79,true,327
2013,CZ010,Hl. m. Praha,Z,80–89,false,1594
2013,CZ010,Hl. m. Praha,Z,80–89,true,1992
2013,CZ010,Hl. m. Praha,M,80–89,false,595
2013,CZ010,Hl. m. Praha,M,80–89,true,961
2013,CZ020,Středočeský kraj,M,80–89,false,525
2013,CZ020,Středočeský kraj,M,80–89,true,522
2013,CZ020,Středočeský kraj,Z,80–89,false,1300
2013,CZ020,Středočeský kraj,Z,80–89,true,1498
2013,CZ031,Jihočeský kraj,M,80–89,true,306
2013,CZ031,Jihočeský kraj,Z,80–89,false,628
2013,CZ031,Jihočeský kraj,Z,80–89,true,802
2013,CZ031,Jihočeský kraj,M,80–89,false,254
2013,CZ032,Plzeňský kraj,M,80–89,false,203
2013,CZ032,Plzeňský kraj,Z,80–89,true,691
2013,CZ032,Plzeňský kraj,Z,80–89,false,521
2013,CZ032,Plzeňský kraj,M,80–89,true,253
2013,CZ041,Karlovarský kraj,M,80–89,false,119
2013,CZ041,Karlovarský kraj,Z,80–89,false,269
2013,CZ041,Karlovarský kraj,Z,80–89,true,328
2013,CZ041,Karlovarský kraj,M,80–89,true,115
2013,CZ042,Ústecký kraj,M,80–89,true,357
2013,CZ042,Ústecký kraj,Z,80–89,false,708
2013,CZ042,Ústecký kraj,Z,80–89,true,1124
2013,CZ042,Ústecký kraj,M,80–89,false,277
2013,CZ051,Liberecký kraj,M,80–89,false,191
2013,CZ051,Liberecký kraj,M,80–89,true,146
2013,CZ051,Liberecký kraj,Z,80–89,false,457
2013,CZ051,Liberecký kraj,Z,80–89,true,436
2013,CZ052,Královéhradecký kraj,Z,80–89,false,537
2013,CZ052,Královéhradecký kraj,Z,80–89,true,709
2013,CZ052,Královéhradecký kraj,M,80–89,false,232
2013,CZ052,Královéhradecký kraj,M,80–89,true,257
2013,CZ053,Pardubický kraj,M,80–89,false,226
2013,CZ053,Pardubický kraj,M,80–89,true,407
2013,CZ053,Pardubický kraj,Z,80–89,true,950
2013,CZ053,Pardubický kraj,Z,80–89,false,523
2013,CZ063,Vysočina,Z,80–89,true,925
2013,CZ063,Vysočina,M,80–89,false,250
2013,CZ063,Vysočina,M,80–89,true,314
2013,CZ063,Vysočina,Z,80–89,false,613
2013,CZ064,Jihomoravský kraj,M,80–89,false,554
2013,CZ064,Jihomoravský kraj,M,80–89,true,608
2013,CZ064,Jihomoravský kraj,Z,80–89,false,1516
2013,CZ064,Jihomoravský kraj,Z,80–89,true,1620
2013,CZ071,Olomoucký kraj,M,80–89,false,298
2013,CZ071,Olomoucký kraj,Z,80–89,false,812
2013,CZ071,Olomoucký kraj,Z,80–89,true,761
2013,CZ071,Olomoucký kraj,M,80–89,true,269
2013,CZ072,Zlínský kraj,Z,80–89,false,790
2013,CZ072,Zlínský kraj,Z,80–89,true,852
2013,CZ072,Zlínský kraj,M,80–89,false,275
2013,CZ072,Zlínský kraj,M,80–89,true,311
2013,CZ080,Moravskoslezský kraj,Z,80–89,true,1118
2013,CZ080,Moravskoslezský kraj,M,80–89,true,384
2013,CZ080,Moravskoslezský kraj,Z,80–89,false,1932
2013,CZ080,Moravskoslezský kraj,M,80–89,false,656
2013,CZ999,Neznámý,M,80–89,true,280
2013,CZ999,Neznámý,M,80–89,false,289
2013,CZ999,Neznámý,Z,80–89,false,784
2013,CZ999,Neznámý,Z,80–89,true,760
2013,CZ010,Hl. m. Praha,Z,90+,false,929
2013,CZ010,Hl. m. Praha,M,90+,false,198
2013,CZ010,Hl. m. Praha,M,90+,true,162
2013,CZ010,Hl. m. Praha,Z,90+,true,501
2013,CZ020,Středočeský kraj,M,90+,false,109
2013,CZ020,Středočeský kraj,Z,90+,true,247
2013,CZ020,Středočeský kraj,M,90+,true,77
2013,CZ020,Středočeský kraj,Z,90+,false,450
2013,CZ031,Jihočeský kraj,Z,90+,true,153
2013,CZ031,Jihočeský kraj,M,90+,false,52
2013,CZ031,Jihočeský kraj,M,90+,true,32
2013,CZ031,Jihočeský kraj,Z,90+,false,234
2013,CZ032,Plzeňský kraj,M,90+,false,36
2013,CZ032,Plzeňský kraj,M,90+,true,30
2013,CZ032,Plzeňský kraj,Z,90+,true,132
2013,CZ032,Plzeňský kraj,Z,90+,false,178
2013,CZ041,Karlovarský kraj,M,90+,true,11
2013,CZ041,Karlovarský kraj,Z,90+,false,109
2013,CZ041,Karlovarský kraj,Z,90+,true,83
2013,CZ041,Karlovarský kraj,M,90+,false,14
2013,CZ042,Ústecký kraj,M,90+,false,62
2013,CZ042,Ústecký kraj,Z,90+,false,264
2013,CZ042,Ústecký kraj,Z,90+,true,259
2013,CZ042,Ústecký kraj,M,90+,true,52
2013,CZ051,Liberecký kraj,Z,90+,true,92
2013,CZ051,Liberecký kraj,M,90+,false,61
2013,CZ051,Liberecký kraj,M,90+,true,13
2013,CZ051,Liberecký kraj,Z,90+,false,178
2013,CZ052,Královéhradecký kraj,M,90+,false,58
2013,CZ052,Královéhradecký kraj,M,90+,true,23
2013,CZ052,Královéhradecký kraj,Z,90+,false,238
2013,CZ052,Královéhradecký kraj,Z,90+,true,124
2013,CZ053,Pardubický kraj,Z,90+,false,175
2013,CZ053,Pardubický kraj,Z,90+,true,200
2013,CZ053,Pardubický kraj,M,90+,false,35
2013,CZ053,Pardubický kraj,M,90+,true,51
2013,CZ063,Vysočina,M,90+,false,47
2013,CZ063,Vysočina,Z,90+,false,207
2013,CZ063,Vysočina,M,90+,true,38
2013,CZ063,Vysočina,Z,90+,true,179
2013,CZ064,Jihomoravský kraj,M,90+,true,76
2013,CZ064,Jihomoravský kraj,Z,90+,false,585
2013,CZ064,Jihomoravský kraj,M,90+,false,138
2013,CZ064,Jihomoravský kraj,Z,90+,true,303
2013,CZ071,Olomoucký kraj,Z,90+,true,160
2013,CZ071,Olomoucký kraj,Z,90+,false,296
2013,CZ071,Olomoucký kraj,M,90+,false,67
2013,CZ071,Olomoucký kraj,M,90+,true,40
2013,CZ072,Zlínský kraj,Z,90+,true,152
2013,CZ072,Zlínský kraj,Z,90+,false,299
2013,CZ072,Zlínský kraj,M,90+,false,63
2013,CZ072,Zlínský kraj,M,90+,true,36
2013,CZ080,Moravskoslezský kraj,M,90+,false,134
2013,CZ080,Moravskoslezský kraj,M,90+,true,47
2013,CZ080,Moravskoslezský kraj,Z,90+,false,805
2013,CZ080,Moravskoslezský kraj,Z,90+,true,207
2013,CZ999,Neznámý,Z,90+,true,151
2013,CZ999,Neznámý,M,90+,false,71
2013,CZ999,Neznámý,Z,90+,false,314
2013,CZ999,Neznámý,M,90+,true,40
2014,CZ010,Hl. m. Praha,M,50–59,true,62
2014,CZ010,Hl. m. Praha,M,50–59,false,68
2014,CZ010,Hl. m. Praha,Z,50–59,false,70
2014,CZ010,Hl. m. Praha,Z,50–59,true,73
2014,CZ020,Středočeský kraj,M,50–59,false,99
2014,CZ020,Středočeský kraj,M,50–59,true,63
2014,CZ020,Středočeský kraj,Z,50–59,false,74
2014,CZ020,Středočeský kraj,Z,50–59,true,80
2014,CZ031,Jihočeský kraj,Z,50–59,false,40
2014,CZ031,Jihočeský kraj,Z,50–59,true,32
2014,CZ031,Jihočeský kraj,M,50–59,false,60
2014,CZ031,Jihočeský kraj,M,50–59,true,21
2014,CZ032,Plzeňský kraj,Z,50–59,true,39
2014,CZ032,Plzeňský kraj,M,50–59,false,27
2014,CZ032,Plzeňský kraj,Z,50–59,false,19
2014,CZ032,Plzeňský kraj,M,50–59,true,26
2014,CZ041,Karlovarský kraj,Z,50–59,false,17
2014,CZ041,Karlovarský kraj,Z,50–59,true,15
2014,CZ041,Karlovarský kraj,M,50–59,false,21
2014,CZ041,Karlovarský kraj,M,50–59,true,18
2014,CZ042,Ústecký kraj,Z,50–59,true,78
2014,CZ042,Ústecký kraj,M,50–59,true,60
2014,CZ042,Ústecký kraj,M,50–59,false,52
2014,CZ042,Ústecký kraj,Z,50–59,false,50
2014,CZ051,Liberecký kraj,M,50–59,true,11
2014,CZ051,Liberecký kraj,M,50–59,false,30
2014,CZ051,Liberecký kraj,Z,50–59,false,23
2014,CZ051,Liberecký kraj,Z,50–59,true,22
2014,CZ052,Královéhradecký kraj,Z,50–59,true,37
2014,CZ052,Královéhradecký kraj,M,50–59,true,28
2014,CZ052,Královéhradecký kraj,Z,50–59,false,30
2014,CZ052,Královéhradecký kraj,M,50–59,false,45
2014,CZ053,Pardubický kraj,M,50–59,true,43
2014,CZ053,Pardubický kraj,Z,50–59,false,25
2014,CZ053,Pardubický kraj,Z,50–59,true,34
2014,CZ053,Pardubický kraj,M,50–59,false,54
2014,CZ063,Vysočina,Z,50–59,false,24
2014,CZ063,Vysočina,Z,50–59,true,28
2014,CZ063,Vysočina,M,50–59,false,49
2014,CZ063,Vysočina,M,50–59,true,25
2014,CZ064,Jihomoravský kraj,M,50–59,true,75
2014,CZ064,Jihomoravský kraj,Z,50–59,false,75
2014,CZ064,Jihomoravský kraj,Z,50–59,true,92
2014,CZ064,Jihomoravský kraj,M,50–59,false,94
2014,CZ071,Olomoucký kraj,Z,50–59,false,42
2014,CZ071,Olomoucký kraj,M,50–59,false,66
2014,CZ071,Olomoucký kraj,Z,50–59,true,43
2014,CZ071,Olomoucký kraj,M,50–59,true,28
2014,CZ072,Zlínský kraj,Z,50–59,true,33
2014,CZ072,Zlínský kraj,M,50–59,false,41
2014,CZ072,Zlínský kraj,Z,50–59,false,33
2014,CZ072,Zlínský kraj,M,50–59,true,32
2014,CZ080,Moravskoslezský kraj,M,50–59,false,202
2014,CZ080,Moravskoslezský kraj,Z,50–59,false,130
2014,CZ080,Moravskoslezský kraj,Z,50–59,true,53
2014,CZ080,Moravskoslezský kraj,M,50–59,true,44
2014,CZ999,Neznámý,M,50–59,true,9
2014,CZ999,Neznámý,Z,50–59,true,8
2014,CZ999,Neznámý,Z,50–59,false,11
2014,CZ999,Neznámý,M,50–59,false,26
2014,CZ010,Hl. m. Praha,Z,60–69,false,201
2014,CZ010,Hl. m. Praha,Z,60–69,true,294
2014,CZ010,Hl. m. Praha,M,60–69,false,239
2014,CZ010,Hl. m. Praha,M,60–69,true,254
2014,CZ020,Středočeský kraj,M,60–69,false,285
2014,CZ020,Středočeský kraj,Z,60–69,false,198
2014,CZ020,Středočeský kraj,M,60–69,true,259
2014,CZ020,Středočeský kraj,Z,60–69,true,295
2014,CZ031,Jihočeský kraj,Z,60–69,true,132
2014,CZ031,Jihočeský kraj,Z,60–69,false,92
2014,CZ031,Jihočeský kraj,M,60–69,true,107
2014,CZ031,Jihočeský kraj,M,60–69,false,105
2014,CZ032,Plzeňský kraj,Z,60–69,false,49
2014,CZ032,Plzeňský kraj,Z,60–69,true,109
2014,CZ032,Plzeňský kraj,M,60–69,false,96
2014,CZ032,Plzeňský kraj,M,60–69,true,85
2014,CZ041,Karlovarský kraj,M,60–69,true,58
2014,CZ041,Karlovarský kraj,Z,60–69,false,37
2014,CZ041,Karlovarský kraj,Z,60–69,true,76
2014,CZ041,Karlovarský kraj,M,60–69,false,73
2014,CZ042,Ústecký kraj,Z,60–69,true,256
2014,CZ042,Ústecký kraj,Z,60–69,false,133
2014,CZ042,Ústecký kraj,M,60–69,false,183
2014,CZ042,Ústecký kraj,M,60–69,true,242
2014,CZ051,Liberecký kraj,M,60–69,false,107
2014,CZ051,Liberecký kraj,M,60–69,true,71
2014,CZ051,Liberecký kraj,Z,60–69,false,87
2014,CZ051,Liberecký kraj,Z,60–69,true,100
2014,CZ052,Královéhradecký kraj,Z,60–69,false,87
2014,CZ052,Královéhradecký kraj,M,60–69,true,117
2014,CZ052,Královéhradecký kraj,M,60–69,false,121
2014,CZ052,Královéhradecký kraj,Z,60–69,true,132
2014,CZ053,Pardubický kraj,M,60–69,false,118
2014,CZ053,Pardubický kraj,M,60–69,true,144
2014,CZ053,Pardubický kraj,Z,60–69,false,88
2014,CZ053,Pardubický kraj,Z,60–69,true,155
2014,CZ063,Vysočina,Z,60–69,false,70
2014,CZ063,Vysočina,Z,60–69,true,136
2014,CZ063,Vysočina,M,60–69,false,94
2014,CZ063,Vysočina,M,60–69,true,100
2014,CZ064,Jihomoravský kraj,M,60–69,true,244
2014,CZ064,Jihomoravský kraj,Z,60–69,false,179
2014,CZ064,Jihomoravský kraj,Z,60–69,true,292
2014,CZ064,Jihomoravský kraj,M,60–69,false,252
2014,CZ071,Olomoucký kraj,Z,60–69,false,104
2014,CZ071,Olomoucký kraj,M,60–69,false,149
2014,CZ071,Olomoucký kraj,M,60–69,true,139
2014,CZ071,Olomoucký kraj,Z,60–69,true,155
2014,CZ072,Zlínský kraj,Z,60–69,false,102
2014,CZ072,Zlínský kraj,Z,60–69,true,126
2014,CZ072,Zlínský kraj,M,60–69,true,125
2014,CZ072,Zlínský kraj,M,60–69,false,128
2014,CZ080,Moravskoslezský kraj,Z,60–69,true,258
2014,CZ080,Moravskoslezský kraj,M,60–69,false,428
2014,CZ080,Moravskoslezský kraj,M,60–69,true,199
2014,CZ080,Moravskoslezský kraj,Z,60–69,false,291
2014,CZ999,Neznámý,Z,60–69,true,51
2014,CZ999,Neznámý,M,60–69,true,73
2014,CZ999,Neznámý,M,60–69,false,106
2014,CZ999,Neznámý,Z,60–69,false,61
2014,CZ010,Hl. m. Praha,Z,70–79,true,972
2014,CZ010,Hl. m. Praha,Z,70–79,false,473
2014,CZ010,Hl. m. Praha,M,70–79,false,362
2014,CZ010,Hl. m. Praha,M,70–79,true,672
2014,CZ020,Středočeský kraj,Z,70–79,false,496
2014,CZ020,Středočeský kraj,Z,70–79,true,1037
2014,CZ020,Středočeský kraj,M,70–79,false,406
2014,CZ020,Středočeský kraj,M,70–79,true,545
2014,CZ031,Jihočeský kraj,Z,70–79,false,244
2014,CZ031,Jihočeský kraj,Z,70–79,true,539
2014,CZ031,Jihočeský kraj,M,70–79,false,192
2014,CZ031,Jihočeský kraj,M,70–79,true,284
2014,CZ032,Plzeňský kraj,Z,70–79,false,200
2014,CZ032,Plzeňský kraj,Z,70–79,true,440
2014,CZ032,Plzeňský kraj,M,70–79,true,231
2014,CZ032,Plzeňský kraj,M,70–79,false,144
2014,CZ041,Karlovarský kraj,Z,70–79,true,269
2014,CZ041,Karlovarský kraj,M,70–79,true,136
2014,CZ041,Karlovarský kraj,Z,70–79,false,102
2014,CZ041,Karlovarský kraj,M,70–79,false,100
2014,CZ042,Ústecký kraj,Z,70–79,false,303
2014,CZ042,Ústecký kraj,M,70–79,true,402
2014,CZ042,Ústecký kraj,M,70–79,false,254
2014,CZ042,Ústecký kraj,Z,70–79,true,720
2014,CZ051,Liberecký kraj,Z,70–79,true,289
2014,CZ051,Liberecký kraj,M,70–79,false,143
2014,CZ051,Liberecký kraj,Z,70–79,false,196
2014,CZ051,Liberecký kraj,M,70–79,true,187
2014,CZ052,Královéhradecký kraj,M,70–79,false,152
2014,CZ052,Královéhradecký kraj,Z,70–79,true,521
2014,CZ052,Královéhradecký kraj,M,70–79,true,264
2014,CZ052,Královéhradecký kraj,Z,70–79,false,207
2014,CZ053,Pardubický kraj,Z,70–79,false,219
2014,CZ053,Pardubický kraj,Z,70–79,true,592
2014,CZ053,Pardubický kraj,M,70–79,false,156
2014,CZ053,Pardubický kraj,M,70–79,true,347
2014,CZ063,Vysočina,M,70–79,false,199
2014,CZ063,Vysočina,Z,70–79,true,517
2014,CZ063,Vysočina,M,70–79,true,284
2014,CZ063,Vysočina,Z,70–79,false,209
2014,CZ064,Jihomoravský kraj,Z,70–79,false,554
2014,CZ064,Jihomoravský kraj,Z,70–79,true,1051
2014,CZ064,Jihomoravský kraj,M,70–79,false,417
2014,CZ064,Jihomoravský kraj,M,70–79,true,626
2014,CZ071,Olomoucký kraj,M,70–79,false,243
2014,CZ071,Olomoucký kraj,M,70–79,true,284
2014,CZ071,Olomoucký kraj,Z,70–79,true,549
2014,CZ071,Olomoucký kraj,Z,70–79,false,318
2014,CZ072,Zlínský kraj,Z,70–79,true,597
2014,CZ072,Zlínský kraj,M,70–79,false,211
2014,CZ072,Zlínský kraj,M,70–79,true,311
2014,CZ072,Zlínský kraj,Z,70–79,false,285
2014,CZ080,Moravskoslezský kraj,Z,70–79,true,941
2014,CZ080,Moravskoslezský kraj,M,70–79,false,653
2014,CZ080,Moravskoslezský kraj,Z,70–79,false,855
2014,CZ080,Moravskoslezský kraj,M,70–79,true,516
2014,CZ999,Neznámý,Z,70–79,true,340
2014,CZ999,Neznámý,M,70–79,false,190
2014,CZ999,Neznámý,Z,70–79,false,220
2014,CZ999,Neznámý,M,70–79,true,228
2014,CZ010,Hl. m. Praha,M,80–89,true,989
2014,CZ010,Hl. m. Praha,Z,80–89,false,1507
2014,CZ010,Hl. m. Praha,Z,80–89,true,2165
2014,CZ010,Hl. m. Praha,M,80–89,false,568
2014,CZ020,Středočeský kraj,M,80–89,false,522
2014,CZ020,Středočeský kraj,M,80–89,true,654
2014,CZ020,Středočeský kraj,Z,80–89,false,1339
2014,CZ020,Středočeský kraj,Z,80–89,true,1672
2014,CZ031,Jihočeský kraj,M,80–89,false,235
2014,CZ031,Jihočeský kraj,M,80–89,true,347
2014,CZ031,Jihočeský kraj,Z,80–89,false,587
2014,CZ031,Jihočeský kraj,Z,80–89,true,915
2014,CZ032,Plzeňský kraj,Z,80–89,true,774
2014,CZ032,Plzeňský kraj,Z,80–89,false,505
2014,CZ032,Plzeňský kraj,M,80–89,true,313
2014,CZ032,Plzeňský kraj,M,80–89,false,239
2014,CZ041,Karlovarský kraj,M,80–89,false,117
2014,CZ041,Karlovarský kraj,M,80–89,true,147
2014,CZ041,Karlovarský kraj,Z,80–89,false,289
2014,CZ041,Karlovarský kraj,Z,80–89,true,381
2014,CZ042,Ústecký kraj,Z,80–89,false,634
2014,CZ042,Ústecký kraj,M,80–89,true,373
2014,CZ042,Ústecký kraj,Z,80–89,true,1237
2014,CZ042,Ústecký kraj,M,80–89,false,266
2014,CZ051,Liberecký kraj,Z,80–89,true,475
2014,CZ051,Liberecký kraj,M,80–89,true,185
2014,CZ051,Liberecký kraj,Z,80–89,false,434
2014,CZ051,Liberecký kraj,M,80–89,false,208
2014,CZ052,Královéhradecký kraj,M,80–89,false,212
2014,CZ052,Královéhradecký kraj,M,80–89,true,303
2014,CZ052,Královéhradecký kraj,Z,80–89,false,497
2014,CZ052,Královéhradecký kraj,Z,80–89,true,807
2014,CZ053,Pardubický kraj,Z,80–89,true,1094
2014,CZ053,Pardubický kraj,M,80–89,false,215
2014,CZ053,Pardubický kraj,M,80–89,true,431
2014,CZ053,Pardubický kraj,Z,80–89,false,509
2014,CZ063,Vysočina,M,80–89,true,353
2014,CZ063,Vysočina,M,80–89,false,224
2014,CZ063,Vysočina,Z,80–89,false,609
2014,CZ063,Vysočina,Z,80–89,true,1035
2014,CZ064,Jihomoravský kraj,Z,80–89,false,1505
2014,CZ064,Jihomoravský kraj,Z,80–89,true,1846
2014,CZ064,Jihomoravský kraj,M,80–89,false,559
2014,CZ064,Jihomoravský kraj,M,80–89,true,702
2014,CZ071,Olomoucký kraj,M,80–89,false,295
2014,CZ071,Olomoucký kraj,M,80–89,true,335
2014,CZ071,Olomoucký kraj,Z,80–89,false,813
2014,CZ071,Olomoucký kraj,Z,80–89,true,922
2014,CZ072,Zlínský kraj,M,80–89,true,331
2014,CZ072,Zlínský kraj,M,80–89,false,279
2014,CZ072,Zlínský kraj,Z,80–89,false,817
2014,CZ072,Zlínský kraj,Z,80–89,true,944
2014,CZ080,Moravskoslezský kraj,M,80–89,false,668
2014,CZ080,Moravskoslezský kraj,M,80–89,true,423
2014,CZ080,Moravskoslezský kraj,Z,80–89,false,1994
2014,CZ080,Moravskoslezský kraj,Z,80–89,true,1292
2014,CZ999,Neznámý,Z,80–89,false,747
2014,CZ999,Neznámý,M,80–89,true,316
2014,CZ999,Neznámý,Z,80–89,true,825
2014,CZ999,Neznámý,M,80–89,false,312
2014,CZ010,Hl. m. Praha,M,90+,true,193
2014,CZ010,Hl. m. Praha,Z,90+,true,625
2014,CZ010,Hl. m. Praha,M,90+,false,225
2014,CZ010,Hl. m. Praha,Z,90+,false,976
2014,CZ020,Středočeský kraj,M,90+,true,90
2014,CZ020,Středočeský kraj,M,90+,false,122
2014,CZ020,Středočeský kraj,Z,90+,false,523
2014,CZ020,Středočeský kraj,Z,90+,true,341
2014,CZ031,Jihočeský kraj,M,90+,true,51
2014,CZ031,Jihočeský kraj,Z,90+,true,198
2014,CZ031,Jihočeský kraj,M,90+,false,59
2014,CZ031,Jihočeský kraj,Z,90+,false,286
2014,CZ032,Plzeňský kraj,M,90+,false,55
2014,CZ032,Plzeňský kraj,M,90+,true,33
2014,CZ032,Plzeňský kraj,Z,90+,false,195
2014,CZ032,Plzeňský kraj,Z,90+,true,167
2014,CZ041,Karlovarský kraj,M,90+,true,19
2014,CZ041,Karlovarský kraj,Z,90+,false,115
2014,CZ041,Karlovarský kraj,M,90+,false,20
2014,CZ041,Karlovarský kraj,Z,90+,true,85
2014,CZ042,Ústecký kraj,M,90+,true,50
2014,CZ042,Ústecký kraj,M,90+,false,60
2014,CZ042,Ústecký kraj,Z,90+,false,305
2014,CZ042,Ústecký kraj,Z,90+,true,300
2014,CZ051,Liberecký kraj,M,90+,false,48
2014,CZ051,Liberecký kraj,Z,90+,false,181
2014,CZ051,Liberecký kraj,Z,90+,true,116
2014,CZ051,Liberecký kraj,M,90+,true,19
2014,CZ052,Královéhradecký kraj,M,90+,false,52
2014,CZ052,Královéhradecký kraj,M,90+,true,45
2014,CZ052,Královéhradecký kraj,Z,90+,false,263
2014,CZ052,Královéhradecký kraj,Z,90+,true,165
2014,CZ053,Pardubický kraj,Z,90+,false,180
2014,CZ053,Pardubický kraj,Z,90+,true,272
